sats,time,long,lat,velocity,heading,height,vert-vel,GPS-Longacc,turn-radius,Centre-Line-Deviation,AbsHead,Longacc,Latacc,rel-height,value
7,74658.1,118.805821,31.88986633,71.273,175.59,8.82,-0.144,-0.05,1.00E+03,-3.28E+03,-1984.4,-0.05,-0.07,-0.19,safe
8,75226.9,118.8126645,31.87231723,49.397,331.98,12.5,-0.288,0.07,1.00E+03,-4.70E+03,-2188,0.07,0.17,4.953,safe
8,75542.6,118.8139015,31.88240102,16.101,79.66,9.04,0,0.18,1.46E+01,-4.87E+03,-2080.3,0.18,0.25,3.43,safe
10,80702.5,118.693665,31.9167256,85.987,311.86,28.37,-0.36,0.04,1.00E+03,1.17E+03,-1128.1,0.04,-0.08,22.111,safe
8,74437.4,118.7929436,31.89127625,35.35,44.46,17.99,-0.9,-0.15,6.23E+01,-2.25E+03,-2115.5,-0.15,-0.12,6.362,safe
9,80249.4,118.7440673,31.88181902,103.174,280.01,58.42,1.008,-0.01,1.00E+03,-3.60E+03,-1160,-0.01,-0.04,50.479,safe
7,74704.8,118.8059068,31.88887043,41.643,175.6,8.69,-0.108,-0.14,1.00E+03,-3.28E+03,-1984.4,-0.14,0.07,-0.201,safe
10,81141.9,118.6773298,31.93652918,6.172,247.09,22.38,0.108,0.03,1.05E+01,1.85E+03,-1192.9,0.03,-0.09,15.083,safe
10,83019.2,118.6937768,31.95399578,75.39,77.42,11.56,0.18,-0.14,1.78E+02,-3.93E+02,-1002.6,-0.14,-0.15,8.667,safe
10,75823.7,118.8214255,31.87974677,50.21,147.25,16.37,-0.792,-0.2,6.07E+01,-5.84E+03,-1292.8,-0.2,-0.39,8.626,safe
10,80906.3,118.6798251,31.93751958,65.897,246.84,29.15,-1.008,-0.06,1.00E+03,2.09E+03,-1193.2,-0.06,0.06,20.898,safe
6,74715.2,118.806019,31.88767615,59.685,170.91,10.79,0.504,-0.07,1.00E+03,-3.27E+03,-1989.1,-0.07,0.12,0.692,safe
8,75213.1,118.8131755,31.87106675,29.884,58.32,13.15,0.36,-0.03,1.92E+01,-4.75E+03,-2101.7,-0.03,0.25,5.731,safe
7,83931.6,118.7571022,31.96569638,3.625,195.8,21.4,-0.036,-0.18,2.86E+00,-2.64E+03,-884.2,-0.18,-0.25,20.032,safe
9,74941.1,118.8069034,31.87057228,77.736,263.66,21.63,-1.8,0.04,1.00E+03,-3.23E+03,-1896.3,0.04,-0.09,14.5,safe
6,83223.2,118.7116017,31.97258255,66.887,34.49,10.26,-0.828,-0.2,3.23E+02,-2.08E+03,-1045.5,-0.2,0.23,8.341,safe
8,83547.7,118.7442185,31.96791642,98.842,87.6,37.73,-0.72,0.04,1.00E+03,-9.84E+02,-992.4,0.04,0.08,37.272,safe
10,75928.3,118.8054781,31.87581138,108.536,265.69,27.66,0.864,0.08,1.00E+03,-7.34E+03,-1174.3,0.08,-0.08,20.309,safe
8,83615.5,118.7514672,31.96892282,98.372,79.72,29.48,-1.044,-0.03,1.00E+03,-1.67E+03,-1000.3,-0.03,0.15,29.072,safe
10,75923.4,118.807019,31.87592523,107.126,264.31,26.17,1.368,0.04,1.00E+03,-7.19E+03,-1175.7,0.04,0,18.778,safe
10,75947.4,118.7993821,31.87570877,107.788,271.99,24.48,-2.304,-0.04,1.00E+03,-7.62E+03,-1168,-0.04,-0.02,17.555,safe
9,75515.7,118.8092566,31.88183932,62.015,81.44,12.63,-0.396,-0.03,5.81E+02,-4.43E+03,-2078.6,-0.03,0.29,5.698,safe
7,74650.1,118.8056757,31.89140178,81.482,175.89,10.7,-0.54,-0.14,1.00E+03,-3.30E+03,-1984.1,-0.14,0.08,0.478,safe
9,74521.8,118.798873,31.89456507,81.276,83.69,11.68,-0.54,0.02,3.23E+02,-2.73E+03,-2076.3,0.02,0.05,0.786,safe
9,74823.6,118.8093674,31.87706108,49.584,156.51,12.39,0.18,-0.29,1.00E+03,-2.95E+03,-2003.5,-0.29,0.28,6.064,safe
6,74758.8,118.8080587,31.88058873,73.393,163.71,11.48,0.576,0,8.99E+02,-3.07E+03,-1996.3,0,-0.04,3.226,safe
10,75646.6,118.8255605,31.88252975,51.043,181.47,13.3,0.144,-0.17,2.32E+02,-5.89E+03,-1978.5,-0.17,-0.03,4.726,safe
9,80213.4,118.7550066,31.88024963,106.091,276.96,57.78,0.828,0.02,1.00E+03,-4.64E+03,-1163,0.02,-0.2,50.184,safe
9,80149.8,118.7621539,31.87983087,97.871,270.71,47.05,1.836,0.02,1.00E+03,-5.31E+03,-1169.3,0.02,-0.1,39.465,safe
10,83328.9,118.7235214,31.97707502,69.14,98.72,11.45,1.332,0.04,1.00E+03,-2.84E+03,-981.28,0.04,-0.28,8.265,safe
7,83926.9,118.7571091,31.96577505,10.765,183.02,22.58,-1.692,-0.31,9.13E+00,-2.64E+03,-896.98,-0.31,0.08,21.324,safe
10,83312.1,118.7201248,31.97712453,83.054,79.84,6.77,0,0,3.78E+02,-2.88E+03,-1000.2,0,-0.06,5.036,safe
7,83945.3,118.7570914,31.96552273,15.27,182.07,18.55,0.576,0.01,3.70E+01,-2.64E+03,-1257.9,0.01,0.09,20.614,safe
10,80428.3,118.7188963,31.89585537,111.668,318.22,30.18,-0.468,0.08,1.00E+03,-1.22E+03,-1121.8,0.08,-0.17,22.144,safe
9,74918.1,118.8117294,31.8710454,56.327,263.8,14.12,1.152,0.17,5.49E+02,-2.77E+03,-1896.2,0.17,0.03,6.796,safe
7,74656.7,118.8057989,31.89011872,72.823,175.91,9,-0.072,-0.2,1.00E+03,-3.29E+03,-1984.1,-0.2,-0.21,-0.126,safe
8,83547.3,118.7441027,31.96791238,98.591,88.09,37.8,-1.008,-0.08,1.00E+03,-9.73E+02,-991.91,-0.08,-0.16,37.378,safe
7,83953.1,118.7570802,31.9650885,27.521,182.87,20.21,-0.216,-0.02,1.66E+02,-2.64E+03,-1257.1,-0.02,-0.07,20.757,safe
10,83533,118.7402871,31.9683213,82.176,106,41.59,-0.468,0.24,1.00E+03,-1.25E+03,-974,0.24,-0.07,40.707,safe
10,80441.9,118.7162044,31.8986723,105.123,324.41,32.51,1.332,-0.09,1.00E+03,-9.64E+02,-1115.6,-0.09,-0.06,24.959,safe
9,75526,118.8113766,31.88210037,73.195,78.68,11.5,-0.216,0.16,1.00E+03,-4.63E+03,-2081.3,0.16,0.1,4.76,safe
10,80808.2,118.6852972,31.93080558,77.298,335.29,16.37,-0.972,-0.04,1.00E+03,1.92E+03,-1104.7,-0.04,0,14.014,safe
10,80438.6,118.7168129,31.89797253,104.822,322.5,30.87,1.26,0.02,1.00E+03,-1.02E+03,-1117.5,0.02,0.03,23.486,safe
9,75407.3,118.8111626,31.87452287,22.996,325.15,14.72,0.432,-0.06,1.25E+02,-4.56E+03,-2194.8,-0.06,0.05,7.165,safe
9,74945.7,118.8058984,31.87044582,68.055,258.79,19.27,-1.764,-0.29,9.56E+02,-3.33E+03,-1901.2,-0.29,0.08,12.119,safe
6,80514.7,118.7110349,31.90560293,99.453,324.56,25.49,-2.016,-0.24,2.49E+02,-4.76E+02,-1115.4,-0.24,0.47,17.556,safe
9,80313.7,118.7368877,31.88311587,102.12,287.41,56.26,-1.836,0.02,1.00E+03,-2.92E+03,-1152.6,0.02,-0.1,49.093,safe
9,80248,118.744483,31.88175663,102.905,279.84,58.15,0.828,0.06,1.00E+03,-3.64E+03,-1160.2,0.06,0.09,50.124,safe
6,72328.4,118.8188234,31.892799,0.828,108.09,9.89,-0.252,0.23,1.00E+03,4.03E-01,-251.91,0.23,-0.44,0.047,safe
10,80355.4,118.7263519,31.88925773,107.623,316.23,47.38,-2.376,-0.03,1.00E+03,-1.93E+03,-1123.8,-0.03,0,39.46,safe
8,82747,118.6691052,31.93731905,86.592,355.74,19.5,1.044,0.28,1.00E+03,1.54E+03,-1084.3,0.28,0.45,14.95,safe
8,82728.4,118.6702001,31.93387013,68.093,334.45,16.11,0.18,-0.1,2.78E+02,1.43E+03,-1105.6,-0.1,-0.11,11.962,safe
8,74450,118.7940146,31.89197123,53.747,40.6,14.51,-1.224,0.11,1.00E+03,-2.35E+03,-2119.4,0.11,0.01,3.541,safe
10,80601.2,118.7009791,31.91270875,99.963,299.35,31.28,-0.972,-0.05,1.00E+03,4.74E+02,-1140.7,-0.05,-0.02,25.511,safe
10,80731.8,118.688835,31.92266513,103.458,337.45,25.87,0.108,-0.13,1.00E+03,1.62E+03,-1102.6,-0.13,0.02,19.732,safe
8,75206.7,118.8124375,31.87094772,46.279,74.66,13.36,-0.18,-0.07,2.30E+02,-4.68E+03,-2085.3,-0.07,-0.21,6.103,safe
8,73852.2,118.8146495,31.89610435,51.662,265.52,10.8,-0.36,-0.09,1.00E+03,-1.01E+02,-1894.5,-0.09,-0.05,0.587,safe
9,83643.4,118.7591525,31.97007625,76.727,82.39,29.19,-0.432,-0.01,4.21E+02,-2.40E+03,-997.61,-0.01,-0.24,28.073,safe
9,81148.7,118.6771457,31.93643863,6.034,229.51,23.32,0.432,0.13,4.09E+00,1.84E+03,-1210.5,0.13,0.55,15.246,safe
8,73958.4,118.8054829,31.89547595,35.625,266.93,10.96,0.432,-0.03,4.60E+02,-9.47E+02,-1893.1,-0.03,-0.27,1.147,safe
10,83336.4,118.7251191,31.97679545,79.099,105.15,13.71,1.512,0.02,1.00E+03,-2.69E+03,-974.85,0.02,-0.04,11.896,safe
7,83846.1,118.7581212,31.96850757,16.072,274.53,25.21,0.216,-0.03,9.59E+01,-2.59E+03,-805.47,-0.03,-0.03,23.289,safe
9,83122.4,118.7037594,31.9621629,97.939,33.09,9.61,-1.08,-0.03,1.00E+03,-1.34E+03,-1046.9,-0.03,0.02,8.227,safe
9,80736.8,118.6882876,31.9238787,104.694,340.51,25.71,-0.252,0.09,1.00E+03,1.68E+03,-1099.5,0.09,-0.17,19.478,safe
10,83531,118.7398333,31.96842887,78.308,106.14,42.04,-0.072,0.16,1.00E+03,-1.29E+03,-973.86,0.16,-0.07,40.861,safe
10,80913.4,118.6786286,31.93704933,58.896,244.74,25.28,-1.836,-0.05,5.74E+02,1.98E+03,-1195.3,-0.05,-0.13,17.347,safe
10,80720.4,118.690379,31.92003243,102.847,327.27,27.47,-0.216,-0.04,1.00E+03,1.48E+03,-1112.7,-0.04,0.01,20.755,safe
10,82902.4,118.6796231,31.94948172,46.41,51.95,12.76,0.216,0.15,1.85E+02,8.34E+02,-1028.1,0.15,0.29,7.682,safe
9,83218.7,118.7110951,31.97192523,72.656,32.42,10.44,-0.72,0.04,1.00E+03,-2.03E+03,-1047.6,0.04,0.07,8.925,safe
7,74634.7,118.8054004,31.89428235,59.466,175.06,10.46,0.072,-0.13,1.43E+02,-3.32E+03,-1984.9,-0.13,0.04,-0.507,safe
9,80200.5,118.7589804,31.87991905,104.152,272.56,52.26,1.872,0.09,1.00E+03,-5.01E+03,-1167.4,0.09,-0.09,44.703,safe
8,84017.4,118.7568473,31.96300293,31.102,190.12,23.15,-0.54,0,4.87E+01,-2.66E+03,-1249.9,0,-0.18,21.163,safe
8,74537.8,118.8025616,31.89486472,60.003,78.15,9.49,-0.072,-0.18,3.41E+02,-3.08E+03,-2081.9,-0.18,0.27,-0.568,safe
10,75929,118.8052556,31.87579743,108.741,266.02,27.81,0.72,0.01,1.00E+03,-7.36E+03,-1174,0.01,-0.07,20.463,safe
10,80658.7,118.6943618,31.9162214,78.188,308.54,28.89,0.18,0.18,1.00E+03,1.10E+03,-1131.5,0.18,-0.04,22.393,safe
10,82653.6,118.6754639,31.93553287,45.648,235.08,23.14,0.288,-0.06,7.03E+02,1.72E+03,-1204.9,-0.06,0.09,19.247,safe
6,74144.4,118.7950181,31.8930642,54.97,218.27,15.14,0.216,0.35,8.20E+02,-1.94E+03,-1941.7,0.35,0.37,4.868,safe
8,74012.6,118.8037767,31.8953513,45.376,265.77,9.62,-0.144,0.16,5.86E+02,-1.11E+03,-1894.2,0.16,-0.43,-0.001,safe
9,83126.1,118.7043728,31.9629446,102.635,33.67,8.44,-0.468,-0.01,1.00E+03,-1.39E+03,-1046.3,-0.01,0.03,7.308,safe
10,83430.6,118.7333041,31.97188747,7.495,132.85,28.58,0.252,0.1,1.12E+02,-1.91E+03,-947.15,0.1,-0.05,28.323,safe
5,75839.4,118.8195425,31.87835575,80.246,248.99,10.74,-1.296,-0.04,4.56E+02,-6.01E+03,-1191,-0.04,0.27,5.549,safe
10,83252.8,118.7165053,31.97618513,59.78,65.66,9.94,-1.008,-0.13,1.00E+03,-2.54E+03,-1014.3,-0.13,-0.14,7.959,safe
7,74658.7,118.8058307,31.88976007,70.514,175.8,8.73,-0.036,0.17,1.00E+03,-3.28E+03,-1984.2,0.17,-0.07,-0.222,safe
9,75555.9,118.8156674,31.88263792,69.04,84.75,9.14,-0.468,0.16,1.00E+03,-5.04E+03,-2075.3,0.16,-0.01,2.867,safe
10,80430.3,118.7184626,31.89627102,110.715,318.35,29.96,0.108,-0.14,1.00E+03,-1.18E+03,-1121.7,-0.14,0.02,21.961,safe
9,80553.8,118.7028201,31.91179203,96.268,301.46,32.99,-0.72,0.07,1.00E+03,3.00E+02,-1138.5,0.07,0,26.835,safe
6,72818.6,118.8170649,31.89633063,9.926,274.36,11.82,0.792,-0.37,8.43E+00,1.19E+02,-805.64,-0.37,-0.41,0.16,safe
9,75143,118.8078244,31.87044125,80.751,83.97,23.14,0,0.04,1.00E+03,-4.24E+03,-2076,0.04,-0.07,15.439,safe
9,74926.3,118.8101859,31.87089055,71.636,263.87,17.83,1.692,0.04,6.33E+02,-2.92E+03,-1896.1,0.04,-0.01,10.403,safe
7,72148,118.8188229,31.89280122,0.921,36.22,10.64,0.144,0.26,1.00E+03,1.95E-01,-323.78,0.26,-0.16,-0.004,safe
9,80927.4,118.6775803,31.93665045,6.089,235.04,23.31,-0.036,-0.16,5.72E+00,1.88E+03,-1205,-0.16,-0.01,15.124,safe
6,72637.3,118.8188436,31.89270628,7.98,76.27,9.38,-0.072,0.09,3.28E+00,-1.85E+00,-643.73,0.09,0.26,-0.064,safe
6,83232.3,118.7128295,31.97390343,81.318,41.58,9.14,0.072,-0.11,1.00E+03,-2.19E+03,-1038.4,-0.11,0.5,6.926,safe
10,83408.2,118.7318703,31.97299892,66.666,131.63,26.07,1.476,-0.13,6.24E+02,-2.05E+03,-948.37,-0.13,0.1,24.32,safe
8,74436.8,118.7928999,31.89123583,37.391,42.86,18.03,-0.756,-0.14,9.92E+02,-2.25E+03,-2117.1,-0.14,-0.05,6.503,safe
10,80804.2,118.6856889,31.93005925,86.183,336.99,17.03,-0.864,0.08,1.00E+03,1.88E+03,-1103,0.08,-0.05,14.965,safe
9,82957.3,118.6887625,31.95317047,75.547,76.58,12,0.036,0.13,7.36E+02,-2.99E+01,-1003.4,0.13,0.01,7.575,safe
9,75655.8,118.8255708,31.88106475,69.03,179.4,14.27,-0.864,-0.34,1.00E+03,-5.89E+03,-1980.6,-0.34,0.12,5.046,safe
9,74538.1,118.8026135,31.89487373,58.456,75.53,9.42,-0.216,-0.34,1.19E+02,-3.09E+03,-2084.5,-0.34,0.73,-0.592,safe
8,82800.3,118.6694946,31.94039233,99.727,16.31,19.83,-1.152,0.02,6.18E+02,1.50E+03,-1063.7,0.02,-0.09,15.474,safe
10,83408,118.731841,31.9730213,68.377,131.99,25.97,1.368,-0.03,1.00E+03,-2.05E+03,-948.01,-0.03,-0.06,24.242,safe
10,83054.8,118.7003902,31.95762907,71.335,35.7,13.67,0.288,0.04,8.31E+02,-1.02E+03,-1044.3,0.04,-0.04,13.134,safe
10,80918.4,118.6779854,31.93680762,37.543,248.43,23.47,-0.828,-0.07,2.99E+02,1.92E+03,-1191.6,-0.07,-0.02,15.558,safe
10,83513.9,118.7369312,31.96949303,50.135,120.7,38.84,0.828,0.31,1.00E+03,-1.57E+03,-959.3,0.31,-0.14,38.217,safe
6,83908.8,118.7572408,31.96727548,42.862,183.43,29.56,0.108,0.04,1.89E+02,-2.62E+03,-896.57,0.04,0.23,24.895,safe
10,80635,118.6970966,31.91467112,5.453,300.63,29.6,-0.252,0.09,1.01E+01,8.44E+02,-1139.4,0.09,-0.06,23.374,safe
8,83118.4,118.703161,31.96136798,90.354,32.14,10.08,-1.692,0.05,1.00E+03,-1.28E+03,-1047.9,0.05,0.31,9.677,safe
9,75140.7,118.8072903,31.87039673,78.132,84.14,22.82,1.548,-0.06,1.00E+03,-4.19E+03,-2075.9,-0.06,-0.15,14.894,safe
5,72657.2,118.8188732,31.89355713,24.667,29.07,9.4,-0.18,0,2.47E+01,-1.55E+00,-690.93,0,0.19,-0.398,safe
10,80353.1,118.7268558,31.8888119,107.6,315.97,48.89,-2.376,0.06,1.00E+03,-1.97E+03,-1124,0.06,-0.05,40.97,safe
9,83645.6,118.7596238,31.97013272,69.031,84.13,30.01,-1.224,-0.08,5.99E+02,-2.44E+03,-995.87,-0.08,0,27.569,safe
9,80527.3,118.7087397,31.90792772,95.977,315.36,27.58,1.908,-0.04,1.00E+03,-2.58E+02,-1124.6,-0.04,-0.08,20.172,safe
9,83348.3,118.7279876,31.97577155,96.438,119.85,18.74,1.26,0.06,1.00E+03,-2.41E+03,-960.15,0.06,-0.13,17.191,safe
10,80345,118.728659,31.88728123,107.72,312.27,52.94,-1.188,-0.03,1.00E+03,-2.14E+03,-1127.7,-0.03,0.04,44.992,safe
9,74946.6,118.8057228,31.87041438,67.588,257.99,18.82,-1.944,-0.11,5.76E+02,-3.34E+03,-1902,-0.11,-0.08,11.682,safe
10,80815.5,118.6845415,31.93212932,84.123,332.67,14.74,-1.08,-0.1,6.93E+02,1.99E+03,-1107.3,-0.1,0.07,12.418,safe
7,72736.9,118.818146,31.8957993,8.619,5.82,12.6,-0.144,-0.22,2.39E+01,6.76E+01,-714.18,-0.22,0.15,-0.107,safe
9,74918.9,118.8115957,31.87103285,58.022,263.27,14.41,1.296,0.01,1.00E+03,-2.79E+03,-1896.7,0.01,0.2,7.094,safe
9,74826.8,118.809536,31.87674877,39.453,153.14,12.48,0.324,-0.1,1.00E+03,-2.93E+03,-2006.9,-0.1,0.09,6.301,safe
7,82937.3,118.684864,31.95205803,65.937,66.12,10.18,-0.468,0.29,1.00E+03,3.39E+02,-1013.9,0.29,0.48,7.442,safe
10,82646,118.6761058,31.93598865,25.61,217.99,22.3,0.612,0.24,1.57E+02,1.78E+03,-1222,0.24,0.25,18.485,safe
10,75827.1,118.8215154,31.87932842,51.257,193.29,15.9,-0.612,-0.07,6.21E+01,-5.83E+03,-1246.7,-0.07,-0.4,8.13,safe
10,80705.9,118.693016,31.91724745,92.47,314.62,27.94,-0.252,-0.01,9.01E+02,1.23E+03,-1125.4,-0.01,0.06,21.849,safe
10,80900.6,118.6808198,31.93786617,59.432,249.59,28.77,1.512,0.11,1.00E+03,2.19E+03,-1190.4,0.11,-0.05,19.873,safe
9,80149.1,118.7623543,31.87982968,97.484,270.98,46.67,1.584,0.08,1.00E+03,-5.33E+03,-1169,0.08,-0.13,39.124,safe
7,83848.1,118.7580206,31.96851518,18.278,274.02,25.74,0.252,0.08,5.82E+02,-2.58E+03,-805.98,0.08,0.01,23.425,safe
8,75545.6,118.8141152,31.88242765,31.969,82.12,8.7,-0.216,0.12,8.03E+02,-4.89E+03,-2077.9,0.12,-0.33,3.311,safe
6,74758.4,118.8080347,31.88065885,71.585,163.64,11.38,0.288,-0.19,1.00E+03,-3.08E+03,-1996.4,-0.19,-0.1,3.203,safe
10,80407.4,118.7236417,31.89164375,111.501,315.24,39.82,-2.124,-0.17,1.00E+03,-1.67E+03,-1124.8,-0.17,0.17,31.619,safe
10,80349.8,118.7275753,31.88817447,106.343,315.88,50.98,-2.016,-0.05,1.00E+03,-2.04E+03,-1124.1,-0.05,-0.08,42.925,safe
10,80806.2,118.6854887,31.93044518,80.573,335.84,16.91,-0.828,-0.28,1.00E+03,1.90E+03,-1104.2,-0.28,0.06,14.516,safe
7,74705.9,118.8059174,31.88875705,40.727,174.7,8.47,-0.216,-0.03,1.65E+02,-3.28E+03,-1985.3,-0.03,0.12,-0.245,safe
10,80824.9,118.6834145,31.93387298,84.886,330.79,14.86,0.216,0.21,1.00E+03,2.09E+03,-1109.2,0.21,0.16,11.48,safe
10,80610.8,118.69855,31.91391037,90.493,300.47,29.97,-0.324,-0.16,1.00E+03,7.04E+02,-1139.5,-0.16,-0.01,24.024,safe
10,75842.9,118.8187321,31.87810463,86.837,249.55,9.39,-0.36,0.07,7.27E+02,-6.08E+03,-1190.5,0.07,-0.15,5.009,safe
7,71732.6,118.8188222,31.892807,0.922,102.16,11.71,-0.072,0.26,1.00E+03,-2.54E-02,102.16,0.26,-0.47,0.03,safe
8,74504,118.7957975,31.89338055,50.995,51.21,14.87,-0.36,0.14,1.00E+03,-2.44E+03,-2108.8,0.14,0.09,3.273,safe
10,75830.3,118.8212391,31.87898187,57.089,231.06,15.41,-0.468,0.12,1.23E+02,-5.86E+03,-1208.9,0.12,-0.25,7.711,safe
9,75628.8,118.823715,31.88313343,72.576,88.28,9.49,-0.216,-0.06,1.00E+03,-5.80E+03,-2071.7,-0.06,-0.24,4.126,safe
7,82953.3,118.6879466,31.95295838,70.728,73.79,10.34,0,0.05,1.00E+03,4.81E+01,-1006.2,0.05,-0.1,7.386,safe
10,81116.1,118.6773709,31.93654948,6.418,240.93,22.07,0.036,0.01,3.03E+01,1.86E+03,-1199.1,0.01,0.11,15.041,safe
6,74754.1,118.8077937,31.88135858,62.869,163.92,11.64,-0.144,0.24,4.00E+02,-3.10E+03,-1996.1,0.24,0.17,3.429,safe
9,80104.9,118.7758281,31.87961837,105.116,281.08,30.87,-0.216,0.08,8.65E+02,-5.39E+03,-1158.9,0.08,0.04,23.33,safe
7,74142,118.7952667,31.89331653,54.131,221.12,14.96,0.252,0.28,1.29E+02,-1.91E+03,-1938.9,0.28,-0.08,4.669,safe
10,80640,118.6968625,31.91478058,27.932,299.61,29.36,-0.216,0.08,1.00E+03,8.66E+02,-1140.4,0.08,0.06,23.243,safe
8,75657.8,118.8255755,31.88073082,63.963,178.69,14.08,-0.072,0.11,3.39E+02,-5.89E+03,-1981.3,0.11,0.27,4.688,safe
10,80439,118.7167381,31.89805608,104.524,322.8,31.06,1.512,-0.08,1.00E+03,-1.01E+03,-1117.2,-0.08,-0.06,23.65,safe
9,83042.2,118.6985357,31.95593938,75.176,50.53,11.07,0.936,0,6.30E+02,-8.43E+02,-1029.5,0,0.03,9.804,safe
8,73923.7,118.8092309,31.89570777,48.577,267.7,11.47,-0.792,-0.09,9.28E+02,-6.13E+02,-1892.3,-0.09,-0.61,1.672,safe
10,80707,118.6928033,31.91743012,93.687,315.75,27.88,-0.684,-0.05,1.00E+03,1.25E+03,-1124.3,-0.05,-0.14,21.747,safe
10,80427.7,118.7190272,31.89573092,110.798,317.89,30.29,-0.756,-0.04,1.00E+03,-1.23E+03,-1122.1,-0.04,0,22.237,safe
8,73857.7,118.8137593,31.89603003,56.91,264.96,10.65,-0.144,-0.02,3.62E+02,-1.85E+02,-1895,-0.02,-0.04,0.52,safe
9,80101.2,118.7769335,31.87942683,102.22,282.05,30.81,0.072,-0.1,1.00E+03,-5.49E+03,-1158,-0.1,0.17,23.34,safe
8,73837.1,118.8166708,31.89627795,30.827,260.73,10.96,0.324,-0.04,7.22E+01,9.00E+01,-1899.3,-0.04,-0.27,0.454,safe
7,72737.4,118.8181481,31.89581022,8.793,8.06,12.62,-0.072,0.29,1.94E+01,6.74E+01,-711.94,0.29,0.22,-0.115,safe
10,83136.6,118.7058939,31.96505635,80.786,32.01,8.06,-0.648,0.04,1.00E+03,-1.54E+03,-1048,0.04,0.03,7.51,safe
9,83315.9,118.7210381,31.9771978,78.046,87.04,7.08,0.54,-0.25,1.00E+03,-2.97E+03,-992.96,-0.25,0.19,5.185,safe
7,81233.4,118.6768023,31.93629968,19.464,237.56,24.02,0.18,0.03,9.20E+01,1.81E+03,-1562.4,0.03,-0.01,17.918,safe
10,75414.2,118.8110778,31.87461583,8.099,343.39,14.89,-0.072,0.02,1.25E+01,-4.55E+03,-2176.6,0.02,0.08,7.253,safe
10,80905.4,118.6799863,31.93757718,66.652,247.19,29.43,-0.54,0.09,5.22E+02,2.11E+03,-1192.8,0.09,0.03,21.072,safe
7,74653.3,118.8057386,31.89076073,78.107,175.1,9.51,-0.54,0.16,1.00E+03,-3.29E+03,-1984.9,0.16,0.08,0.155,safe
9,74822.4,118.8092962,31.877205,53.479,157.19,12.38,0.468,-0.42,2.84E+02,-2.96E+03,-2002.8,-0.42,0.01,5.941,safe
6,72714,118.8184798,31.8945371,29.206,346.71,11.26,0.252,-0.04,5.81E+02,3.57E+01,-733.29,-0.04,0.01,0.005,safe
9,74821.2,118.8092191,31.87735972,57.552,156.99,12.35,0.684,-0.21,4.58E+02,-2.96E+03,-2003,-0.21,0.07,5.774,safe
9,80048,118.7806889,31.87865125,99.905,284.75,27.99,1.188,-0.02,1.00E+03,-5.85E+03,-1155.3,-0.02,-0.05,20.56,safe
10,80724.4,118.6897692,31.92092782,103.081,332.03,26.55,-0.396,-0.06,1.00E+03,1.54E+03,-1108,-0.06,-0.09,20.327,safe
9,74900.6,118.8124526,31.87214058,59.708,155.55,10.55,-0.072,-0.18,1.00E+03,-2.71E+03,-2004.5,-0.18,0.24,4.459,safe
9,75549.8,118.8146132,31.88252127,49.458,79.3,9.26,-0.216,0.12,2.29E+02,-4.94E+03,-2080.7,0.12,-0.3,3.277,safe
9,82805.7,118.6700583,31.9416692,102.82,24.61,17.33,-2.052,-0.05,1.00E+03,1.45E+03,-1055.4,-0.05,-0.21,13.252,safe
8,82737.8,118.6695169,31.93547135,77.002,342.2,17.49,0.504,0,6.94E+02,1.50E+03,-1097.8,0,-0.06,13.034,safe
10,75946.1,118.7997945,31.87569738,108.094,271.52,25.21,-1.548,-0.03,1.00E+03,-7.66E+03,-1168.5,-0.03,0.01,18.239,safe
7,82943.9,118.6861019,31.95246805,69.389,71.21,10.25,0.324,0.08,7.20E+02,2.22E+02,-1008.8,0.08,-0.3,7.259,safe
9,80422.7,118.720127,31.89470747,110.869,316.44,32.53,-2.052,0.04,1.00E+03,-1.34E+03,-1123.6,0.04,0.09,24.016,safe
7,74636.2,118.8054241,31.89405002,63.79,176.93,10.3,0.216,-0.06,1.00E+03,-3.32E+03,-1983.1,-0.06,-0.34,-0.456,safe
9,75512.4,118.8087151,31.8817704,51.424,81.13,12.74,-0.396,0.28,3.27E+02,-4.38E+03,-2078.9,0.28,0.42,6.072,safe
10,80401.8,118.7249267,31.89051675,110.599,315.93,43.17,-2.376,0,1.00E+03,-1.79E+03,-1124.1,0,0.05,35.246,safe
10,75854.5,118.8157242,31.87727,97.302,254.77,11.23,0.468,-0.05,1.00E+03,-6.37E+03,-1185.2,-0.05,0.08,5.32,safe
10,80805.6,118.6855481,31.93033248,82.739,336.12,17.01,-0.864,-0.08,1.00E+03,1.89E+03,-1103.9,-0.08,0.05,14.642,safe
7,83915,118.7571776,31.9666217,43.671,184.25,26.96,-1.044,-0.05,6.13E+02,-2.63E+03,-895.75,-0.05,0.13,24.058,safe
5,72658.6,118.8189048,31.8936361,23.612,5.38,9.31,-0.036,0.34,2.97E+01,-4.74E+00,-714.62,0.34,0.71,-0.447,safe
9,75444.1,118.8090556,31.8783359,81.284,341.75,14.76,-0.54,-0.14,1.00E+03,-4.41E+03,-2178.2,-0.15,0.12,5.616,safe
9,80313.9,118.7368304,31.88313117,102.299,287.3,56.15,-1.98,0,1.00E+03,-2.92E+03,-1152.7,0,-0.03,48.986,safe
6,71815.4,118.8188217,31.892807,0.865,172.91,11.83,0.036,0.25,1.00E+03,1.84E-01,-187.09,0.25,-0.74,0.025,safe
